name,family,clauses,trigger_count,missed_failed_long_count,triggered_rescue_failure_count,route2_win_count,true_long_count,short_risk_count,current_pass_risk_count,missed_failed_long_recall,true_long_precision,short_risk_rate,current_pass_risk_rate,score,decision,stable_folds,fold_missed_failed_long_counts
baseline_confidence_last_le_0p65625,trace_shape,"[[""baseline_confidence_last"", ""<="", 0.65625]]",11,1,5,1,6,2,0,0.017857142857142856,0.5454545454545454,0.18181818181818182,0.0,15.18181818181818,reject,1,"[0, 0, 0, 0, 1]"
baseline_remaining_mask_ratio_final_le_0p1,trace_shape,"[[""baseline_remaining_mask_ratio_final"", ""<="", 0.1]]",68,3,28,5,34,13,9,0.05357142857142857,0.5,0.19117647058823528,0.1323529411764706,15.0,reject,1,"[1, 2, 0, 0, 0]"
baseline_final_remaining_ratio_by_selected_le_0p1,trace_shape,"[[""baseline_final_remaining_ratio_by_selected"", ""<="", 0.1]]",68,3,28,5,34,13,9,0.05357142857142857,0.5,0.19117647058823528,0.1323529411764706,15.0,reject,1,"[1, 2, 0, 0, 0]"
baseline_top1_median_le_0p230469,trace_shape,"[[""baseline_top1_median"", ""<="", 0.23046875]]",21,0,9,3,10,4,0,0.0,0.47619047619047616,0.19047619047619047,0.0,14.904761904761905,reject,0,"[0, 0, 0, 0, 0]"
precision_len32_trace_top1_median_le_0p230469,trace_shape,"[[""precision_len32_trace_top1_median"", ""<="", 0.23046875]]",21,0,9,3,10,4,0,0.0,0.47619047619047616,0.19047619047619047,0.0,14.904761904761905,reject,0,"[0, 0, 0, 0, 0]"
precision_len24_trace_top1_median_le_0p230469,trace_shape,"[[""precision_len24_trace_top1_median"", ""<="", 0.23046875]]",21,0,9,3,10,4,0,0.0,0.47619047619047616,0.19047619047619047,0.0,14.904761904761905,reject,0,"[0, 0, 0, 0, 0]"
broad_len24_trace_top1_median_le_0p230469,trace_shape,"[[""broad_len24_trace_top1_median"", ""<="", 0.23046875]]",21,0,9,3,10,4,0,0.0,0.47619047619047616,0.19047619047619047,0.0,14.904761904761905,reject,0,"[0, 0, 0, 0, 0]"
baseline_confidence_max_le_0p628906,trace_shape,"[[""baseline_confidence_max"", ""<="", 0.62890625]]",9,0,5,1,5,1,0,0.0,0.5555555555555556,0.1111111111111111,0.0,12.222222222222221,reject,0,"[0, 0, 0, 0, 0]"
precision_len32_trace_confidence_max_le_0p628906,trace_shape,"[[""precision_len32_trace_confidence_max"", ""<="", 0.62890625]]",9,0,5,1,5,1,0,0.0,0.5555555555555556,0.1111111111111111,0.0,12.222222222222221,reject,0,"[0, 0, 0, 0, 0]"
precision_len24_trace_confidence_max_le_0p628906,trace_shape,"[[""precision_len24_trace_confidence_max"", ""<="", 0.62890625]]",9,0,5,1,5,1,0,0.0,0.5555555555555556,0.1111111111111111,0.0,12.222222222222221,reject,0,"[0, 0, 0, 0, 0]"
broad_len24_trace_confidence_max_le_0p628906,trace_shape,"[[""broad_len24_trace_confidence_max"", ""<="", 0.62890625]]",9,0,5,1,5,1,0,0.0,0.5555555555555556,0.1111111111111111,0.0,12.222222222222221,reject,0,"[0, 0, 0, 0, 0]"
baseline_confidence_late_slope_ge_0p0390625,trace_shape,"[[""baseline_confidence_late_slope"", "">="", 0.0390625]]",8,3,0,0,3,2,2,0.05357142857142857,0.375,0.25,0.25,9.5,reject,3,"[1, 0, 1, 1, 0]"
baseline_gap_last_le_0p0527344,trace_shape,"[[""baseline_gap_last"", ""<="", 0.052734375]]",28,1,10,4,13,7,2,0.017857142857142856,0.4642857142857143,0.25,0.07142857142857142,8.857142857142854,reject,0,"[1, 0, 0, 0, 0]"
baseline_gap_median_le_0p131836,trace_shape,"[[""baseline_gap_median"", ""<="", 0.1318359375]]",26,0,10,5,12,7,1,0.0,0.46153846153846156,0.2692307692307692,0.038461538461538464,8.846153846153847,reject,0,"[0, 0, 0, 0, 0]"
baseline_gap_last_le_0p15625,trace_shape,"[[""baseline_gap_last"", ""<="", 0.15625]]",60,3,26,5,32,15,7,0.05357142857142857,0.5333333333333333,0.25,0.11666666666666667,7.13333333333334,reject,0,"[1, 0, 0, 2, 0]"
baseline_remaining_mask_ratio_final_le_0p157895,trace_shape,"[[""baseline_remaining_mask_ratio_final"", ""<="", 0.15789473684210525]]",74,5,28,5,36,16,12,0.08928571428571429,0.4864864864864865,0.21621621621621623,0.16216216216216217,6.945945945945951,reject,1,"[1, 2, 0, 2, 0]"
baseline_final_remaining_ratio_by_selected_le_0p157895,trace_shape,"[[""baseline_final_remaining_ratio_by_selected"", ""<="", 0.15789473684210525]]",74,5,28,5,36,16,12,0.08928571428571429,0.4864864864864865,0.21621621621621623,0.16216216216216217,6.945945945945951,reject,1,"[1, 2, 0, 2, 0]"
baseline_confidence_last_le_0p828125,trace_shape,"[[""baseline_confidence_last"", ""<="", 0.828125]]",78,3,32,6,37,19,6,0.05357142857142857,0.47435897435897434,0.24358974358974358,0.07692307692307693,6.897435897435898,reject,0,"[1, 0, 0, 1, 1]"
baseline_confidence_first_le_0p425781,trace_shape,"[[""baseline_confidence_first"", ""<="", 0.42578125]]",22,1,8,3,10,5,3,0.017857142857142856,0.45454545454545453,0.22727272727272727,0.13636363636363635,6.81818181818182,reject,1,"[0, 0, 0, 1, 0]"
baseline_top1_min_le_0p143555,trace_shape,"[[""baseline_top1_min"", ""<="", 0.1435546875]]",20,1,8,2,10,6,0,0.017857142857142856,0.5,0.3,0.0,6.0,reject,1,"[1, 0, 0, 0, 0]"
baseline_last_remaining_decrease_step_ge_42,trace_shape,"[[""baseline_last_remaining_decrease_step"", "">="", 42.0]]",84,9,28,5,41,19,18,0.16071428571428573,0.4880952380952381,0.2261904761904762,0.21428571428571427,5.952380952380963,reject,2,"[2, 2, 1, 3, 1]"
baseline_confidence_min_le_0p423828,trace_shape,"[[""baseline_confidence_min"", ""<="", 0.423828125]]",22,1,7,3,9,6,3,0.017857142857142856,0.4090909090909091,0.2727272727272727,0.13636363636363635,-0.36363636363636687,reject,1,"[0, 0, 0, 1, 0]"
baseline_top1_last_le_0p118164,trace_shape,"[[""baseline_top1_last"", ""<="", 0.1181640625]]",18,1,7,1,8,6,0,0.017857142857142856,0.4444444444444444,0.3333333333333333,0.0,-1.2222222222222214,reject,1,"[1, 0, 0, 0, 0]"
precision_len32_trace_top1_last_le_0p118164,trace_shape,"[[""precision_len32_trace_top1_last"", ""<="", 0.1181640625]]",18,1,7,1,8,6,0,0.017857142857142856,0.4444444444444444,0.3333333333333333,0.0,-1.2222222222222214,reject,1,"[1, 0, 0, 0, 0]"
precision_len24_trace_top1_last_le_0p118164,trace_shape,"[[""precision_len24_trace_top1_last"", ""<="", 0.1181640625]]",18,1,7,1,8,6,0,0.017857142857142856,0.4444444444444444,0.3333333333333333,0.0,-1.2222222222222214,reject,1,"[1, 0, 0, 0, 0]"
broad_len24_trace_top1_last_le_0p118164,trace_shape,"[[""broad_len24_trace_top1_last"", ""<="", 0.1181640625]]",18,1,7,1,8,6,0,0.017857142857142856,0.4444444444444444,0.3333333333333333,0.0,-1.2222222222222214,reject,1,"[1, 0, 0, 0, 0]"
baseline_confidence_late_slope_ge_0p0488281,trace_shape,"[[""baseline_confidence_late_slope"", "">="", 0.048828125]]",4,1,0,0,1,1,2,0.017857142857142856,0.25,0.25,0.5,-2.0,reject,1,"[0, 0, 1, 0, 0]"
baseline_gap_min_le_0p0605469,trace_shape,"[[""baseline_gap_min"", ""<="", 0.060546875]]",34,1,11,4,14,9,3,0.017857142857142856,0.4117647058823529,0.2647058823529412,0.08823529411764706,-2.352941176470587,reject,0,"[1, 0, 0, 0, 0]"
baseline_top1_last_le_0p605469,trace_shape,"[[""baseline_top1_last"", ""<="", 0.60546875]]",92,6,33,6,43,22,14,0.10714285714285714,0.4673913043478261,0.2391304347826087,0.15217391304347827,-6.130434782608688,reject,1,"[1, 1, 0, 2, 2]"
precision_len32_trace_top1_last_le_0p605469,trace_shape,"[[""precision_len32_trace_top1_last"", ""<="", 0.60546875]]",92,6,33,6,43,22,14,0.10714285714285714,0.4673913043478261,0.2391304347826087,0.15217391304347827,-6.130434782608688,reject,1,"[1, 1, 0, 2, 2]"
precision_len24_trace_top1_last_le_0p605469,trace_shape,"[[""precision_len24_trace_top1_last"", ""<="", 0.60546875]]",92,6,33,6,43,22,14,0.10714285714285714,0.4673913043478261,0.2391304347826087,0.15217391304347827,-6.130434782608688,reject,1,"[1, 1, 0, 2, 2]"
broad_len24_trace_top1_last_le_0p605469,trace_shape,"[[""broad_len24_trace_top1_last"", ""<="", 0.60546875]]",92,6,33,6,43,22,14,0.10714285714285714,0.4673913043478261,0.2391304347826087,0.15217391304347827,-6.130434782608688,reject,1,"[1, 1, 0, 2, 2]"
baseline_remaining_last_ge_10,trace_shape,"[[""baseline_remaining_last"", "">="", 10.0]]",3,0,0,0,2,0,3,0.0,0.6666666666666666,0.0,1.0,-6.333333333333334,reject,0,"[0, 0, 0, 0, 0]"
baseline_remaining_min_ge_10,trace_shape,"[[""baseline_remaining_min"", "">="", 10.0]]",3,0,0,0,2,0,3,0.0,0.6666666666666666,0.0,1.0,-6.333333333333334,reject,0,"[0, 0, 0, 0, 0]"
baseline_remaining_late_slope_le_neg0p666667,trace_shape,"[[""baseline_remaining_late_slope"", ""<="", -0.6666666666666666]]",3,0,0,0,2,0,3,0.0,0.6666666666666666,0.0,1.0,-6.333333333333334,reject,0,"[0, 0, 0, 0, 0]"
baseline_late_remaining_plateau_steps_le_1,trace_shape,"[[""baseline_late_remaining_plateau_steps"", ""<="", 1.0]]",3,0,0,0,2,0,3,0.0,0.6666666666666666,0.0,1.0,-6.333333333333334,reject,0,"[0, 0, 0, 0, 0]"
baseline_trace_steps_ge_47,trace_shape,"[[""baseline_trace_steps"", "">="", 47.0]]",79,6,28,5,38,18,16,0.10714285714285714,0.4810126582278481,0.22784810126582278,0.20253164556962025,-7.0759493670886116,reject,1,"[2, 2, 0, 2, 0]"
baseline_gap_min_le_0p149414,trace_shape,"[[""baseline_gap_min"", ""<="", 0.1494140625]]",70,3,27,5,33,18,8,0.05357142857142857,0.4714285714285714,0.2571428571428571,0.11428571428571428,-9.114285714285714,reject,0,"[1, 0, 0, 2, 0]"
baseline_remaining_first_ge_24,trace_shape,"[[""baseline_remaining_first"", "">="", 24.0]]",7,0,0,0,6,0,7,0.0,0.8571428571428571,0.0,1.0,-17.571428571428573,reject,0,"[0, 0, 0, 0, 0]"
baseline_remaining_max_ge_24,trace_shape,"[[""baseline_remaining_max"", "">="", 24.0]]",7,0,0,0,6,0,7,0.0,0.8571428571428571,0.0,1.0,-17.571428571428573,reject,0,"[0, 0, 0, 0, 0]"
baseline_remaining_median_ge_16,trace_shape,"[[""baseline_remaining_median"", "">="", 16.0]]",7,0,0,0,6,0,7,0.0,0.8571428571428571,0.0,1.0,-17.571428571428573,reject,0,"[0, 0, 0, 0, 0]"
baseline_confidence_late_slope_le_neg0p015625,trace_shape,"[[""baseline_confidence_late_slope"", ""<="", -0.015625]]",3,0,0,0,1,2,3,0.0,0.3333333333333333,0.6666666666666666,1.0,-17.666666666666664,reject,0,"[0, 0, 0, 0, 0]"
baseline_mean_top1_final_le_0p773438,trace_shape,"[[""baseline_mean_top1_final"", ""<="", 0.7734375]]",32,8,1,1,10,13,9,0.14285714285714285,0.3125,0.40625,0.28125,-19.75,reject,2,"[2, 1, 3, 0, 2]"
baseline_remaining_slope_le_neg0p341463,trace_shape,"[[""baseline_remaining_slope"", ""<="", -0.34146341463414637]]",10,1,0,0,8,1,9,0.017857142857142856,0.8,0.1,0.9,-20.8,reject,1,"[0, 0, 0, 1, 0]"
baseline_remaining_equal_transition_frac_le_0p658537,trace_shape,"[[""baseline_remaining_equal_transition_frac"", ""<="", 0.6585365853658537]]",10,1,0,0,8,1,9,0.017857142857142856,0.8,0.1,0.9,-20.8,reject,1,"[0, 0, 0, 1, 0]"
baseline_mean_top1_final_le_0p726562,trace_shape,"[[""baseline_mean_top1_final"", ""<="", 0.7265625]]",10,1,0,0,2,5,4,0.017857142857142856,0.2,0.5,0.4,-28.2,reject,1,"[1, 0, 0, 0, 0]"
baseline_remaining_last_ge_8,trace_shape,"[[""baseline_remaining_last"", "">="", 8.0]]",9,0,0,0,7,1,9,0.0,0.7777777777777778,0.1111111111111111,1.0,-28.88888888888889,reject,0,"[0, 0, 0, 0, 0]"
baseline_remaining_min_ge_8,trace_shape,"[[""baseline_remaining_min"", "">="", 8.0]]",9,0,0,0,7,1,9,0.0,0.7777777777777778,0.1111111111111111,1.0,-28.88888888888889,reject,0,"[0, 0, 0, 0, 0]"
baseline_remaining_median_ge_13,trace_shape,"[[""baseline_remaining_median"", "">="", 13.0]]",19,2,0,0,13,3,14,0.03571428571428571,0.6842105263157895,0.15789473684210525,0.7368421052631579,-38.26315789473684,reject,1,"[0, 1, 0, 1, 0]"
baseline_last_remaining_decrease_step_ge_57,trace_shape,"[[""baseline_last_remaining_decrease_step"", "">="", 57.0]]",9,1,0,0,1,6,6,0.017857142857142856,0.1111111111111111,0.6666666666666666,0.6666666666666666,-39.55555555555556,reject,1,"[0, 1, 0, 0, 0]"
baseline_remaining_auc_norm_le_0p578947,trace_shape,"[[""baseline_remaining_auc_norm"", ""<="", 0.5789473684210527]]",19,4,0,0,5,9,10,0.07142857142857142,0.2631578947368421,0.47368421052631576,0.5263157894736842,-41.94736842105263,reject,2,"[1, 1, 0, 2, 0]"
baseline_confidence_late_slope_le_neg0p00585938,trace_shape,"[[""baseline_confidence_late_slope"", ""<="", -0.005859375]]",12,2,0,0,3,7,9,0.03571428571428571,0.25,0.5833333333333334,0.75,-45.0,reject,2,"[0, 0, 0, 1, 1]"
baseline_remaining_first_ge_19,trace_shape,"[[""baseline_remaining_first"", "">="", 19.0]]",21,2,0,0,14,4,15,0.03571428571428571,0.6666666666666666,0.19047619047619047,0.7142857142857143,-46.33333333333333,reject,1,"[0, 1, 0, 1, 0]"
baseline_remaining_max_ge_19,trace_shape,"[[""baseline_remaining_max"", "">="", 19.0]]",21,2,0,0,14,4,15,0.03571428571428571,0.6666666666666666,0.19047619047619047,0.7142857142857143,-46.33333333333333,reject,1,"[0, 1, 0, 1, 0]"
baseline_trace_steps_ge_60,trace_shape,"[[""baseline_trace_steps"", "">="", 60.0]]",8,0,0,0,0,6,6,0.0,0.0,0.75,0.75,-48.0,reject,0,"[0, 0, 0, 0, 0]"
baseline_remaining_auc_norm_le_0p52619,trace_shape,"[[""baseline_remaining_auc_norm"", ""<="", 0.5261904761904762]]",8,0,0,0,0,6,6,0.0,0.0,0.75,0.75,-48.0,reject,0,"[0, 0, 0, 0, 0]"
baseline_confidence_median_le_0p8125,trace_shape,"[[""baseline_confidence_median"", ""<="", 0.8125]]",95,5,33,6,40,30,12,0.08928571428571429,0.42105263157894735,0.3157894736842105,0.12631578947368421,-48.31578947368422,reject,0,"[1, 0, 0, 2, 2]"
baseline_trace_steps_ge_55,trace_shape,"[[""baseline_trace_steps"", "">="", 55.0]]",15,2,0,0,3,8,9,0.03571428571428571,0.2,0.5333333333333333,0.6,-50.2,reject,1,"[1, 1, 0, 0, 0]"
baseline_mean_gap_final_le_0p671875,trace_shape,"[[""baseline_mean_gap_final"", ""<="", 0.671875]]",55,12,2,1,16,20,19,0.21428571428571427,0.2909090909090909,0.36363636363636365,0.34545454545454546,-50.83636363636364,reject,2,"[4, 1, 4, 2, 1]"
baseline_remaining_slope_le_neg0p261905,trace_shape,"[[""baseline_remaining_slope"", ""<="", -0.2619047619047619]]",24,3,0,0,15,6,17,0.05357142857142857,0.625,0.25,0.7083333333333334,-54.5,reject,1,"[0, 1, 1, 1, 0]"
baseline_remaining_equal_transition_frac_le_0p738095,trace_shape,"[[""baseline_remaining_equal_transition_frac"", ""<="", 0.7380952380952381]]",24,3,0,0,15,6,17,0.05357142857142857,0.625,0.25,0.7083333333333334,-54.5,reject,1,"[0, 1, 1, 1, 0]"
baseline_confidence_late_slope_ge_0p00585938,trace_shape,"[[""baseline_confidence_late_slope"", "">="", 0.005859375]]",24,4,0,0,6,11,12,0.07142857142857142,0.25,0.4583333333333333,0.5,-58.0,reject,1,"[1, 0, 2, 1, 0]"
baseline_confidence_first_le_0p691406,trace_shape,"[[""baseline_confidence_first"", ""<="", 0.69140625]]",100,7,33,6,43,31,19,0.125,0.43,0.31,0.19,-58.28,reject,0,"[2, 0, 1, 3, 1]"
baseline_max_remaining_plateau_steps_le_3,trace_shape,"[[""baseline_max_remaining_plateau_steps"", ""<="", 3.0]]",23,2,0,0,14,6,17,0.03571428571428571,0.6086956521739131,0.2608695652173913,0.7391304347826086,-62.565217391304344,reject,1,"[0, 1, 0, 1, 0]"
precision_len32_trace_max_remaining_plateau_steps_le_3,trace_shape,"[[""precision_len32_trace_max_remaining_plateau_steps"", ""<="", 3.0]]",23,2,0,0,14,6,17,0.03571428571428571,0.6086956521739131,0.2608695652173913,0.7391304347826086,-62.565217391304344,reject,1,"[0, 1, 0, 1, 0]"
precision_len24_trace_max_remaining_plateau_steps_le_3,trace_shape,"[[""precision_len24_trace_max_remaining_plateau_steps"", ""<="", 3.0]]",23,2,0,0,14,6,17,0.03571428571428571,0.6086956521739131,0.2608695652173913,0.7391304347826086,-62.565217391304344,reject,1,"[0, 1, 0, 1, 0]"
broad_len24_trace_max_remaining_plateau_steps_le_3,trace_shape,"[[""broad_len24_trace_max_remaining_plateau_steps"", ""<="", 3.0]]",23,2,0,0,14,6,17,0.03571428571428571,0.6086956521739131,0.2608695652173913,0.7391304347826086,-62.565217391304344,reject,1,"[0, 1, 0, 1, 0]"
baseline_top1_median_le_0p765625,trace_shape,"[[""baseline_top1_median"", ""<="", 0.765625]]",112,10,33,6,46,36,22,0.17857142857142858,0.4107142857142857,0.32142857142857145,0.19642857142857142,-68.35714285714286,reject,0,"[2, 0, 1, 5, 2]"
precision_len32_trace_top1_median_le_0p765625,trace_shape,"[[""precision_len32_trace_top1_median"", ""<="", 0.765625]]",112,10,33,6,46,36,22,0.17857142857142858,0.4107142857142857,0.32142857142857145,0.19642857142857142,-68.35714285714286,reject,0,"[2, 0, 1, 5, 2]"
precision_len24_trace_top1_median_le_0p765625,trace_shape,"[[""precision_len24_trace_top1_median"", ""<="", 0.765625]]",112,10,33,6,46,36,22,0.17857142857142858,0.4107142857142857,0.32142857142857145,0.19642857142857142,-68.35714285714286,reject,0,"[2, 0, 1, 5, 2]"
broad_len24_trace_top1_median_le_0p765625,trace_shape,"[[""broad_len24_trace_top1_median"", ""<="", 0.765625]]",112,10,33,6,46,36,22,0.17857142857142858,0.4107142857142857,0.32142857142857145,0.19642857142857142,-68.35714285714286,reject,0,"[2, 0, 1, 5, 2]"
baseline_mean_gap_final_le_0p570312,trace_shape,"[[""baseline_mean_gap_final"", ""<="", 0.5703125]]",20,1,1,0,2,11,8,0.017857142857142856,0.1,0.55,0.4,-68.6,reject,0,"[1, 0, 0, 0, 0]"
baseline_top1_min_le_0p582031,trace_shape,"[[""baseline_top1_min"", ""<="", 0.58203125]]",113,11,33,6,48,39,22,0.19642857142857142,0.4247787610619469,0.34513274336283184,0.19469026548672566,-75.30088495575222,reject,0,"[2, 1, 1, 4, 3]"
baseline_confidence_min_le_0p683594,trace_shape,"[[""baseline_confidence_min"", ""<="", 0.68359375]]",108,9,33,6,45,37,22,0.16071428571428573,0.4166666666666667,0.3425925925925926,0.2037037037037037,-81.33333333333334,reject,0,"[2, 0, 2, 3, 2]"
baseline_gap_last_le_0p574219,trace_shape,"[[""baseline_gap_last"", ""<="", 0.57421875]]",118,10,33,6,47,37,29,0.17857142857142858,0.3983050847457627,0.3135593220338983,0.2457627118644068,-94.40677966101694,reject,0,"[2, 2, 0, 4, 2]"
baseline_remaining_auc_norm_le_0p664835,trace_shape,"[[""baseline_remaining_auc_norm"", ""<="", 0.6648351648351648]]",128,14,28,5,46,27,52,0.25,0.359375,0.2109375,0.40625,-96.5625,reject,0,"[3, 2, 2, 6, 1]"
baseline_confidence_slope_le_neg0p000500801,trace_shape,"[[""baseline_confidence_slope"", ""<="", -0.000500801282051282]]",39,5,0,0,6,18,20,0.08928571428571429,0.15384615384615385,0.46153846153846156,0.5128205128205128,-109.38461538461539,reject,0,"[1, 0, 2, 1, 1]"
baseline_confidence_slope_ge_0p00807046,trace_shape,"[[""baseline_confidence_slope"", "">="", 0.008070459905660377]]",27,3,1,0,5,19,14,0.05357142857142857,0.18518518518518517,0.7037037037037037,0.5185185185185185,-110.25925925925927,reject,1,"[1, 0, 0, 2, 0]"
baseline_gap_median_le_0p722656,trace_shape,"[[""baseline_gap_median"", ""<="", 0.72265625]]",134,15,33,6,51,44,36,0.26785714285714285,0.3805970149253731,0.3283582089552239,0.26865671641791045,-110.47761194029852,reject,0,"[3, 2, 2, 6, 2]"
baseline_gap_min_le_0p470703,trace_shape,"[[""baseline_gap_min"", ""<="", 0.470703125]]",136,15,33,6,53,46,38,0.26785714285714285,0.3897058823529412,0.3382352941176471,0.27941176470588236,-126.44117647058823,reject,0,"[2, 2, 2, 6, 3]"
baseline_confidence_max_le_0p917969,trace_shape,"[[""baseline_confidence_max"", ""<="", 0.91796875]]",144,16,33,6,53,50,38,0.2857142857142857,0.3680555555555556,0.3472222222222222,0.2638888888888889,-138.52777777777777,reject,0,"[3, 3, 3, 4, 3]"
