manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
16,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L2_L5,L2_L5,16,HumanEval/0,extreme,control_fixed64,ok,False,151,29,5,29,64,35,35,fixed,,,,True,True,False,UnitTestFailure,failed: ,f2629ab8f8566f0f54c7c87f415dac59b8c2a8a1f6c7da4032b07ae44b836c60,42cc79499c1b586c78d740d115230e43e759212c4ceee4c7a58a831397a66285,1.7217545250896364,1.6173709250288084,0.10438360006082803,0.0,0.99609375
17,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L2_L7,L2_L7,17,HumanEval/0,extreme,control_fixed64,ok,False,151,34,0,34,64,30,30,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 22) (<unknown>, line 22)",88d4d87d7e0090eade7ac61886d6d3631653e1f1ef70ee94176f440c10719064,bac6521038da39c358424208b52a4ade770c274732473d6fcf3c8be127b1f9c5,1.6191853519994766,1.6190562319825403,0.00012912001693621278,0.0,0.9609375
18,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L3_L3,L3_L3,18,HumanEval/0,medium,control_fixed64,ok,False,159,10,16,10,64,54,54,fixed,,,,True,True,False,UnitTestFailure,failed: ,ed90aa41f17ff365c5d9fa6319d63297ffecf2c3cb017d299f306bbed284a579,bf8eeeae3ee6eea75f6acf8784ce3577dc6bc242b4e42cd105d2aa2ffbb090d3,1.7186859819921665,1.613826182030607,0.10485979996155947,0.0,0.97265625
19,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L3_L4,L3_L4,19,HumanEval/0,long,control_fixed64,ok,True,159,17,9,17,64,47,47,fixed,,,,True,True,True,,,bde48dd3bb71002dd91758001718c3deb2604c7a4f248a6c29c5ed0479d2feb2,5547eed8e586686bc7e1ca630ffaa67fc0981d6ca6a3d3b57453eafcb669c33d,1.7001580480718985,1.6140455400454812,0.08611250802641734,0.0,0.96875
20,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L3_L5,L3_L5,20,HumanEval/0,long,control_fixed64,ok,False,159,21,5,21,64,43,43,fixed,,,,True,True,False,UnitTestFailure,failed: ,32f63e6f6f408c1cfef29e10e4674d3e73b22c0c3b4ba739fa58863a0d020ce4,dc6ed6d81e2f0675c79ae1d546e267dde8d112792497a78aa69ad6cc3188e2dd,1.6899058730341494,1.602752779959701,0.0871530930744484,0.0,0.9921875
21,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L3_L7,L3_L7,21,HumanEval/0,extreme,control_fixed64,ok,False,159,26,0,26,64,38,38,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 22) (<unknown>, line 21)",413a892e4ae68122bca8e7a5a98fbc1fd3b0fd9af78985e3ce80e46958b046e4,cd081e42b2e9df9267090a7d6b747d030b54538716ff7857010b5dc17abf79e8,1.5974712540046312,1.5973647949867882,0.00010645901784300804,0.0,0.953125
22,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L4_L4,L4_L4,22,HumanEval/0,short,control_fixed64,ok,False,169,7,9,7,64,57,57,fixed,,,,True,True,False,UnitTestFailure,failed: ,bbaff51f5bfe0bee8e671022b2a3326daf6b2cf796bf4cbc421ac4db89202369,f4b034a93568ce48254393fbe545c642f57fb2de20171b0b90c40f4967406b03,1.724392607982736,1.6042284659924917,0.12016414199024439,0.0,0.99609375
23,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L4_L5,L4_L5,23,HumanEval/0,medium,control_fixed64,ok,True,169,11,5,11,64,53,53,fixed,,,,True,True,True,,,1c234a55bec6fac8ce7757bf4c5a82afd3b7fa8c0622107aca0ecc6fbcf1c5f7,ec5246a1703ad0f801b22cb7d7a43d9ff5b5cd0b7f1565e31c1f08e45919b010,1.6995101630454883,1.5947643910185434,0.1047457720269449,0.0,0.9609375
24,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L4_L7,L4_L7,24,HumanEval/0,medium,control_fixed64,ok,False,169,16,0,16,64,48,48,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 24) (<unknown>, line 22)",35b74176129b5faf194a70ddecaa441eb00c35b828d499a43d9de5efa40347b5,bc7fb458ecf50fedd1e1b7c346ea3e626a1a947a6ad315385bc3ed0d6b02365d,1.6102012150222436,1.610086715023499,0.00011449999874457717,0.0,0.96875
25,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L5_L5,L5_L5,25,HumanEval/0,short,control_fixed64,ok,True,176,4,5,4,64,60,60,fixed,,,,True,True,True,,,3d61cc4270b9c15f24f697bfe98670870e6af4867198c644478f21c2962c1998,8067618a7923ba7104ba2f15fa299f31f5a8fe04285053ed4965f7de3c8e46ff,1.7078655480290763,1.6130887710023671,0.09477677702670917,0.0,0.98046875
26,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L5_L7,L5_L7,26,HumanEval/0,medium,control_fixed64,ok,False,176,9,0,9,64,55,55,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 24) (<unknown>, line 22)",b11b4e1edfce6b2de62bb32f71e8e84a97c07dead2516ff4d6547d22faa47e80,05e3aedeb6fa75e867091880134527a9e11c37236b27f6ccf7b965ff572fcd9e,1.61879770696396,1.6186686869477853,0.00012902001617476344,0.0,0.96875
27,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L7_L7,L7_L7,27,HumanEval/0,short,control_fixed64,ok,False,181,4,0,4,64,60,60,fixed,,,,False,False,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 25) (<unknown>, line 23)",af7700035521cdb98bac7ed47d00e6d0e7250debeb40bf645f0ded0de93c2e33,e89048ea93f7b0373d780d482179bfc88c4b48add12cdd795530e35b5ae2baf6,1.6130247380351648,1.6129097070079297,0.00011503102723509073,0.0,0.98046875
28,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L0,L0_L0,28,HumanEval/1,short,control_fixed64,ok,True,121,5,95,5,64,59,59,fixed,,,,True,True,True,,,7d9a30d7526534f55932ce9ba126429caeb31501bc65bd71ca2f898771430ffc,7d7ecfb1ef52acfbdbe8de849656c569394bf3de5e873d9192e3fcb5a600c897,2.0736169849405997,1.961869067978114,0.11174791696248576,0.0,0.98046875
29,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L1,L0_L1,29,HumanEval/1,medium,control_fixed64,ok,False,121,11,89,11,64,53,53,fixed,,,,True,True,False,UnitTestFailure,failed: ,5f2681d45484212c395c346f6a8d7ea98188563597896b87236efb1117998609,d773f4de5ddf5b8e202c04aa3507be9381a21d018602adac18a4817eebf3ce74,2.0748078609467484,1.9699337260099128,0.10487413493683562,0.0,0.9765625
30,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L2,L0_L2,30,HumanEval/1,long,control_fixed64,ok,False,121,18,82,18,64,46,46,fixed,,,,True,True,False,UnitTestFailure,failed: ,fe40c6da472ee0d11dc95c2ebce3cf01f28d45d5bee9ac32b174ac861527d647,25d281f5a75e322cb6ec8b5fd3df4c2bf94c64f5f65d948e7696f7ac623f28a3,2.0547275620047003,1.967553562950343,0.08717399905435741,0.0,0.984375
31,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L4,L0_L4,31,HumanEval/1,extreme,control_fixed64,ok,False,121,27,73,27,64,37,37,fixed,,,,True,True,False,UnitTestFailure,failed: ,89c580db9169b60fa0732662b5dd25252d2125b6e949c4da51d8e7496a9ded19,d3f1c6813db293ce254c9bd5726af0fd096960a7c27a33226bcf5ccee367c9c5,2.0132652599713765,1.9162423419766128,0.0970229179947637,0.0,0.9921875
32,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L5,L0_L5,32,HumanEval/1,extreme,control_fixed64,ok,True,121,34,66,34,64,30,30,fixed,,,,True,True,True,,,89dbd55c410760a646a572c9123a883967b2fa30ee935861ff9f7da8155e17fa,780146f4649aa4915f7debf2db7cf5ceea82452e5cfb480e09a69df603ca7a42,1.7146572869969532,1.6175351410056464,0.09712214599130675,0.0,0.98828125
33,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L6,L0_L6,33,HumanEval/1,extreme,control_fixed64,ok,False,121,41,59,41,64,23,23,fixed,,,,True,True,False,UnitTestFailure,failed: ,8954ff6aa50dc56f1d9f9eddc788f64e4a3d78cc2924261b55c8be75b2b278c0,b8e07581aa6377c70cfbb756710a381219de5bf0153700e7054cd41f564fa1e8,1.7128550399211235,1.6139164509950206,0.09893858892610297,0.0,0.9921875
34,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L7,L0_L7,34,HumanEval/1,extreme,control_fixed64,ok,False,121,48,52,48,64,16,16,fixed,,,,True,True,False,UnitTestFailure,failed: ,63b82f844bf0e81725f849400baa41eaa3f975d1ad21c287edbd2c6d531be537,0e7f0a636b7fd93ad2bb0c8fae404131dbe3ce254dd0703afd1603077387d9bc,1.7168085570447147,1.6134440430323593,0.10336451401235536,0.0,0.9765625
35,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L8,L0_L8,35,HumanEval/1,extreme,control_fixed64,ok,False,121,55,45,55,64,9,9,fixed,,,,True,True,False,UnitTestFailure,failed: ,af6c07b9ab2991a6f1e2781a9b320d8058082bb57f1599f1982feb2718fe9f91,ed17d73755ea1b2b424aa5ee8ec9fd72f36dfb6edd5b166dac5424cc973bc0b2,1.7066186829470098,1.5964976269751787,0.11012105597183108,0.0,0.9921875
36,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L9,L0_L9,36,HumanEval/1,extreme,control_fixed64,ok,True,121,62,38,62,64,2,2,fixed,,,,True,True,True,,,0a9fb0b037ae158dc7e6a2d730c1c14a6cc30611f37a155a7e9c1021b264ab23,3a46a613c455c837d6018cc65b877a53ca4fb606dd9aa39f496b668b9e51e367,1.6926799360080622,1.5905065829865634,0.10217335302149877,0.0,0.98046875
37,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L10,L0_L10,37,HumanEval/1,extreme,control_fixed64,ok,False,121,69,31,69,64,-5,5,fixed,,,,True,True,False,UnitTestFailure,failed: ,c0c89f9e2f1fcf22e09b62bf007e0d1c7a675e6f933912a56f479f11ba1ac2af,81cfa3b359b0867e97c6255e8304597eeafa60b7904ea05061b8a426a95f81d0,1.7173112609307282,1.6088751439820044,0.10843611694872379,0.0,0.98828125
38,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L12,L0_L12,38,HumanEval/1,extreme,control_fixed64,ok,False,121,79,21,79,64,-15,15,fixed,,,,True,True,False,UnitTestFailure,failed: ,b772a67d592907b74ce7e73c5d49fb7cdabbdc873513cf6974fd9f1b3bc1e5d1,c008d1dc26fa431ef31f4132025768cf4812b5d7da182fb02bc62e4d64dfd521,1.7124465789529495,1.604041447979398,0.10840513097355142,0.0,0.9921875
39,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L13,L0_L13,39,HumanEval/1,extreme,control_fixed64,ok,False,121,89,11,89,64,-25,25,fixed,,,,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'clear',ff63c92395f7dd60dae9ac76bd664f9946e1b7d91e5171b2b2d18f79355e7555,d566fe6b477da4657f43175943dfbecc725673bca1f332133a1e6ceb1086cccc,1.7289217949728481,1.614951002993621,0.11397079197922722,0.0,0.984375
40,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L14,L0_L14,40,HumanEval/1,extreme,control_fixed64,ok,False,121,95,5,95,64,-31,31,fixed,,,,True,True,False,UnitTestFailure,failed: ,08fba898e7793a90b45437aa31bdd10da540ffc5de0088f9a7fa40088b57a356,6b511e458d02386e1d35258f4e71fd25744562e57afd53245b97333e251ebcdb,1.6195725049474277,1.5073560180026107,0.112216486944817,0.0,0.98046875
41,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L0_L16,L0_L16,41,HumanEval/1,extreme,control_fixed64,ok,False,121,100,0,100,64,-36,36,fixed,,,,True,True,False,UnitTestFailure,failed: name 'paren' is not defined,f1dd79a058faa5d2f05b973b30dadb093e8f2145b8cf6eb02c785a1176023532,91d71a1b969a5f6dce563ebbdcff57d68f8ecdc72cf232118362481c142910b9,1.590678606997244,1.4902353300130926,0.10044327698415145,0.0,0.9609375
42,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L1,L1_L1,42,HumanEval/1,short,control_fixed64,ok,True,125,6,89,6,64,58,58,fixed,,,,True,True,True,,,ab548f1dbb840bd2a1b25395f9762d4b47d8c8d3a1e69dd9d9682a7cb5f09c65,17466194ae0cd2a4721c5ed7bf18fa73af70857dfca60876903b2b32c02294fa,2.080183341051452,1.97112833999563,0.10905500105582178,0.0,0.99609375
43,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L2,L1_L2,43,HumanEval/1,medium,control_fixed64,ok,False,125,13,82,13,64,51,51,fixed,,,,True,True,False,UnitTestFailure,failed: ,20030e49dfab4234bb307310fd9a0c34c996d1979d2aa2c98da44a9317c71623,4c1d2312b62c5b1bc8a9a097f991eb52d23c22ef5923c1b4b98d31fe3ee3a49e,2.0928646919783205,1.985935987031553,0.10692870494676754,0.0,0.984375
44,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L4,L1_L4,44,HumanEval/1,long,control_fixed64,ok,True,125,22,73,22,64,42,42,fixed,,,,True,True,True,,,d1886aa2074af4ba37ce548284b3d247b2ff851286e52d595a010d14160b3ca1,c819c24a01f5aa27b4d0ad8a0f48abd326a29cfd35407c4ee9aa874f13cb8023,2.0375663110171445,1.9299041829654016,0.10766212805174291,0.0,0.98828125
45,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L5,L1_L5,45,HumanEval/1,extreme,control_fixed64,ok,True,125,29,66,29,64,35,35,fixed,,,,True,True,True,,,3f44e59c5011781cdbb2548d80727a4ab4d2534a7cd86e370db6a068e58afed1,9416010c32fce3a1df8b64235066dfffafecd76f44ab29e3a50bca44169bd50f,1.7248011709889397,1.6178262520115823,0.10697491897735745,0.0,0.984375
46,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L6,L1_L6,46,HumanEval/1,extreme,control_fixed64,ok,True,125,36,59,36,64,28,28,fixed,,,,True,True,True,,,d897fb33ff2b6b122b7eee4028ee716c7c02608a075c5f061895665308f2f0c4,144a2113b625c25f53ebf98603b042dc0cad3423daf35ebba274aa19d4302b36,1.7208414460183121,1.6143038169830106,0.1065376290353015,0.0,0.98828125
47,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L7,L1_L7,47,HumanEval/1,extreme,control_fixed64,ok,True,125,43,52,43,64,21,21,fixed,,,,True,True,True,,,64673e720a9ad5123f71956186ae2821bfa0cfdd05a73126e5ca46ea1d0570ce,3cff5db6a636ed59f82e7adc9078c5ea3bf86fdcd4763a1eb73a913b7f201822,1.7131628390634432,1.6136972410022281,0.09946559806121513,0.0,0.98046875
48,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L8,L1_L8,48,HumanEval/1,extreme,control_fixed64,ok,True,125,50,45,50,64,14,14,fixed,,,,True,True,True,,,e7ff242d5baf1c23838b1463e153ae315d6af3be1f52a9cc3877beec82f89a61,c6f926be4f11af695f5bdde1cdf08796bbe2edda39a60b9ff3e7319f78b450f4,1.7071703160181642,1.6132608199841343,0.09390949603402987,0.0,0.9921875
49,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L9,L1_L9,49,HumanEval/1,extreme,control_fixed64,ok,False,125,57,38,57,64,7,7,fixed,,,,True,True,False,UnitTestFailure,failed: ,33798efe5733f8d5dbe93fba0779e81d9b957d2b139501373b9ce08117c42426,738aecbf79159bee6673d730cdd0ebdd5585b59bbbda5b3d0c38f1bc67ba7033,1.7428868139977567,1.6352761950111017,0.10761061898665503,0.0,0.98046875
50,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L10,L1_L10,50,HumanEval/1,extreme,control_fixed64,ok,False,125,64,31,64,64,0,0,fixed,,,,True,True,False,UnitTestFailure,failed: ,1dab1a43bf716436662d3254107ade3ea5572e58e21cf7b059ba4c7520102b8e,b4811a18e9bcd0d0d3fbca5ef13d3ba1bf51ea8cd69c8a72fb40a6a52029359b,1.720294380967971,1.6144726690254174,0.10582171194255352,0.0,0.98828125
51,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L12,L1_L12,51,HumanEval/1,extreme,control_fixed64,ok,False,125,74,21,74,64,-10,10,fixed,,,,True,True,False,UnitTestFailure,failed: pop from empty list,473541ec6ec320f8c6b728224ef73a3a0c70bd048ea5a2683b93ba71a3b6a10c,602da632b0bfa82a8e61b0633c0ba356aed38f4ffd45cbba2339868139cc9e5a,1.7110466390149668,1.601669206051156,0.10937743296381086,0.0,0.98046875
52,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L13,L1_L13,52,HumanEval/1,extreme,control_fixed64,ok,False,125,84,11,84,64,-20,20,fixed,,,,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'clear',acc04ca4776583ffe7abc28cd4b670a10d2f2f25e8605dfa73e9af3276edbc9b,426aaec1981c3f12c2f369ebd88bef1ea7e9212f054c51fd63d28b6bdd9c9315,1.7158732120296918,1.6035155929857865,0.11235761904390529,0.0,0.98046875
53,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L14,L1_L14,53,HumanEval/1,extreme,control_fixed64,ok,False,125,90,5,90,64,-26,26,fixed,,,,True,True,False,UnitTestFailure,failed: ,4da1b63169c23b6353ee31a9b3cb2f3dd560491630583c9bb62bb6a3cdb1df1c,6205293f6ca0d357fa89a3cd096558a001cd64945961db4675a52ffa0feefa91,1.723183768976014,1.6076088579720818,0.11557491100393236,0.0,0.97265625
54,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L1_L16,L1_L16,54,HumanEval/1,extreme,control_fixed64,ok,False,125,95,0,95,64,-31,31,fixed,,,,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 21)",cd388a11f7ae7786bd70f186ef3df11682292e0d580e439e99577d1a5abd7742,9a0e23c515cc6b1c76ec2634384129dd7be5b826311ea3220cded90f91a9337b,1.504689912952017,1.5043967529782094,0.0002931599738076329,0.0,0.9765625
55,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L2_L2,L2_L2,55,HumanEval/1,short,control_fixed64,ok,True,131,7,82,7,64,57,57,fixed,,,,True,True,True,,,e0d640fd958bc5a5d2b336475a692963ee9edab70bc4a85325a046123f43eef5,82eb68ffa01ec41b1b4960e9e396efe5b985f2bda4ee843b7cb787d1c1947f82,2.0805558219435625,1.9708802090026438,0.10967561294091865,0.0,0.984375
