candidate_key,row_key,case_index,task_group,length_bucket,candidate_kind,control_label,deployable,canvas_tokens,seed,total_steps,status,passed,reference_middle_tokens_offline_only,candidate_middle_tokens,candidate_full_code_sha256,candidate_middle_sha256,candidate_full_ast_sha256,inverse_renamed_full_code_sha256,inverse_renamed_middle_sha256,inverse_renamed_full_ast_sha256,inverse_rename_tokenize_exact,mean_final_confidence,decode_sec,verification_sec,total_sec_including_probe,wall_sec,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message
HumanEval-RandomSpanInfillingLight:1:dac9278b36595a63|alpha_renamed_auxiliary|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:1:dac9278b36595a63,1,HumanEval/1,extreme,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,64,0,64,ok,False,47,64,b671b36c77aa0fd31696bdc29097fc5e6e111f5c15dc75c82c2bd085f1c5ab2c,6ab9cb5c7c39f6525730f70398d7ec2ddcecfaeade971110a9f5fd87eb9451fb,3a6435d4e6dc474a4b761ff43593f3f03bd1db73243def2475e19e31f39e919a,802943ef2ef77f936f744d1090981262707021775e5ba03fb869fab25909523c,02dcafcc9f9f76c53a431aee4a072e76f726329e03889381e08036e47361ba50,d3a1bf50a16140b421edaa9df24b40927183f9fada7c4d37f5fde24dd799a4a0,True,0.98828125,2.6960070820059627,0.13708577281795442,2.833092854823917,2.8415565859759226,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:1:dac9278b36595a63|alpha_renamed_auxiliary|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:1:dac9278b36595a63,1,HumanEval/1,extreme,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,64,1,64,ok,False,47,64,b671b36c77aa0fd31696bdc29097fc5e6e111f5c15dc75c82c2bd085f1c5ab2c,6ab9cb5c7c39f6525730f70398d7ec2ddcecfaeade971110a9f5fd87eb9451fb,3a6435d4e6dc474a4b761ff43593f3f03bd1db73243def2475e19e31f39e919a,802943ef2ef77f936f744d1090981262707021775e5ba03fb869fab25909523c,02dcafcc9f9f76c53a431aee4a072e76f726329e03889381e08036e47361ba50,d3a1bf50a16140b421edaa9df24b40927183f9fada7c4d37f5fde24dd799a4a0,True,0.98828125,2.7169674090109766,0.13783497700933367,2.8548023860203102,2.862068207003176,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:1:dac9278b36595a63|alpha_renamed_auxiliary|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:1:dac9278b36595a63,1,HumanEval/1,extreme,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,128,0,64,ok,False,47,128,54d932f6b1488ff80e5ab7bb7a1af20cc84b2dc2c2e1d595fed01f5c4610f312,2d60c0715dbb1a93bf9defe739340390317fc5a5eed2b83c3eba419644452de3,2529637050d69445ba94ed4bbe75d46f8b0e028ddd1a7fbbe02e3942d310c68d,3f46f69b0f3cf7b7f892a7de0ffc1caf9a1060d2f150d9c430c587e7928daf9a,3b759a32728f3306e4a4165e5360f1063d4dab97059d110b2a6d13925fcea6c6,59fdbb93d6fd61731f2273d9a3b06962db6f76991c570ea6a02fbfa133e15a82,True,0.953125,2.8395209499867633,0.1352090430445969,2.97472999303136,2.983229462057352,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:1:dac9278b36595a63|alpha_renamed_auxiliary|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:1:dac9278b36595a63,1,HumanEval/1,extreme,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,128,1,64,ok,False,47,128,54d932f6b1488ff80e5ab7bb7a1af20cc84b2dc2c2e1d595fed01f5c4610f312,2d60c0715dbb1a93bf9defe739340390317fc5a5eed2b83c3eba419644452de3,2529637050d69445ba94ed4bbe75d46f8b0e028ddd1a7fbbe02e3942d310c68d,3f46f69b0f3cf7b7f892a7de0ffc1caf9a1060d2f150d9c430c587e7928daf9a,3b759a32728f3306e4a4165e5360f1063d4dab97059d110b2a6d13925fcea6c6,59fdbb93d6fd61731f2273d9a3b06962db6f76991c570ea6a02fbfa133e15a82,True,0.953125,2.8196841300232336,0.14485091296955943,2.964535042992793,2.9739543580217287,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|alpha_renamed_auxiliary|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,3,HumanEval/3,long,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,16,0,64,ok,False,20,16,387cd37f963b080f01ac42fc5e24063c6d8ee0fdd635dc10970dbcfb014aad0a,1d77403dcd030c4fa86275d0f79becb62bb93a010eb26e755b95725291e8db73,813bf780900b3cc3fc2c41290da0864dc8883a83193423fa3969a5d03c5e0f44,6fc96622a18cac31f5732e13a8d727296332a4da405e6ab577708f3d6354e470,c5e13f1c323c6c6fb38a556007d3e4abae1ca06e5f755af838c513736f404d05,8637af4c8bc8142bbb274e96d204d3258c800f813bbd9ed6b34841eba8ab5343,True,0.99609375,1.9414215720025823,0.14215348497964442,2.0835750569822267,2.091736859991215,True,True,False,UnitTestFailure,failed: name 'oprations' is not defined
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|alpha_renamed_auxiliary|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,3,HumanEval/3,long,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,16,1,64,ok,False,20,16,387cd37f963b080f01ac42fc5e24063c6d8ee0fdd635dc10970dbcfb014aad0a,1d77403dcd030c4fa86275d0f79becb62bb93a010eb26e755b95725291e8db73,813bf780900b3cc3fc2c41290da0864dc8883a83193423fa3969a5d03c5e0f44,6fc96622a18cac31f5732e13a8d727296332a4da405e6ab577708f3d6354e470,c5e13f1c323c6c6fb38a556007d3e4abae1ca06e5f755af838c513736f404d05,8637af4c8bc8142bbb274e96d204d3258c800f813bbd9ed6b34841eba8ab5343,True,0.99609375,1.973397908033803,0.14023632591124624,2.1136342339450493,2.1256014850223437,True,True,False,UnitTestFailure,failed: name 'oprations' is not defined
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|alpha_renamed_auxiliary|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,3,HumanEval/3,long,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,32,0,64,ok,False,20,32,a5d8cc6071f01e49663cdd8b11ca960e08bf3e0e6c730405d0e6021201e953f8,02a374f87a89b2992d320e3f8b62ecebb8bc019724d5e255b1b52b84db3ecf70,65a43e26d677b72ee461dc5dce5c451a2e82b7aedc2e34479fbcb92743df24bd,30fcb5c51711cf80aec7926a790ea8def4afcb0c420391b1334d7fa0e5c600ed,7b8528f7ef3f33f8f014551972af9331be9976c661f819662ed4fc175eff49fd,ebe70f15ed37b51c35fce0d98482fa966540c317fc8a7101ef89a14c400c54c2,True,0.984375,1.971921766991727,0.11687808204442263,2.0887998490361497,2.097414763062261,True,True,False,UnitTestFailure,failed: name 'oprations' is not defined
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|alpha_renamed_auxiliary|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,3,HumanEval/3,long,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,32,1,64,ok,False,20,32,a5d8cc6071f01e49663cdd8b11ca960e08bf3e0e6c730405d0e6021201e953f8,02a374f87a89b2992d320e3f8b62ecebb8bc019724d5e255b1b52b84db3ecf70,65a43e26d677b72ee461dc5dce5c451a2e82b7aedc2e34479fbcb92743df24bd,30fcb5c51711cf80aec7926a790ea8def4afcb0c420391b1334d7fa0e5c600ed,7b8528f7ef3f33f8f014551972af9331be9976c661f819662ed4fc175eff49fd,ebe70f15ed37b51c35fce0d98482fa966540c317fc8a7101ef89a14c400c54c2,True,0.984375,1.998258879990317,0.1284432519460097,2.1267021319363266,2.134416689979844,True,True,False,UnitTestFailure,failed: name 'oprations' is not defined
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|alpha_renamed_auxiliary|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,3,HumanEval/3,long,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,64,0,64,ok,False,20,64,77cddf440389c10acf90058612a6f83421b78b5a0b5c470ece3677291ec522ea,ff635e6d2fd955bddd3dcdb6af41a32496ea5cbaec8fe8f69a30bece75b8b97d,d1c3036f7a6b5251453c4acf9529465149b4443cbff6f8a1b9a7ac71ca5815e0,db0228b2c202a0c52480d0acb3296826e52610f22ae4a6b2ecf0c1fce3bd6482,17a3740cd76e25f3e5cb7dbb63416566a7e800ed2518806800ef4b928ec4da01,c10d170781311175f24b04dae721a140fc39832f41a16cb884e1b15848989029,True,0.98046875,2.180580927990377,0.13874087401200086,2.319321802002378,2.326286955969408,True,True,False,UnitTestFailure,failed: name 'opearttions' is not defined
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|alpha_renamed_auxiliary|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,3,HumanEval/3,long,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,64,1,64,ok,False,20,64,77cddf440389c10acf90058612a6f83421b78b5a0b5c470ece3677291ec522ea,ff635e6d2fd955bddd3dcdb6af41a32496ea5cbaec8fe8f69a30bece75b8b97d,d1c3036f7a6b5251453c4acf9529465149b4443cbff6f8a1b9a7ac71ca5815e0,db0228b2c202a0c52480d0acb3296826e52610f22ae4a6b2ecf0c1fce3bd6482,17a3740cd76e25f3e5cb7dbb63416566a7e800ed2518806800ef4b928ec4da01,c10d170781311175f24b04dae721a140fc39832f41a16cb884e1b15848989029,True,0.98046875,2.195031084935181,0.15201843483373523,2.347049519768916,2.3552719979779795,True,True,False,UnitTestFailure,failed: name 'opearttions' is not defined
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|alpha_renamed_auxiliary|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,3,HumanEval/3,long,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,128,0,64,ok,False,20,128,48041286e2aaef4939dfa53f19e014ea719b18fd265b4ccc3720cf5dd30fb1dd,0b2f43a6653023e8dac221944f2a9c913fb850a0aac1c7c19709e142e100ecc6,,3234c51396a9edce4c4850f4494c2013bbbf49b76cfe688475edc1562acbc269,6497db29abc9e0db6dd96406d2725c3c4b612d6f86d3d83961545cc7eb62ad69,,False,0.99609375,2.745680499006994,0.00011941906996071339,2.745799918076955,2.752074011019431,False,False,False,SyntaxError,"expected ':' (<unknown>, line 16)"
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|alpha_renamed_auxiliary|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,3,HumanEval/3,long,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,128,1,64,ok,False,20,128,48041286e2aaef4939dfa53f19e014ea719b18fd265b4ccc3720cf5dd30fb1dd,0b2f43a6653023e8dac221944f2a9c913fb850a0aac1c7c19709e142e100ecc6,,3234c51396a9edce4c4850f4494c2013bbbf49b76cfe688475edc1562acbc269,6497db29abc9e0db6dd96406d2725c3c4b612d6f86d3d83961545cc7eb62ad69,,False,0.99609375,2.7428417080082,0.00022252602502703667,2.743064234033227,2.7487486480968073,False,False,False,SyntaxError,"expected ':' (<unknown>, line 16)"
HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|alpha_renamed_auxiliary|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226,4,HumanEval/4,medium,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,16,0,64,ok,True,12,16,b26038d68f1a87336220eb9c195a17ccda67d8d074c2d2d93ac9bcb88709b0d4,96952596b161e46778a0db3aa2f24b3c2f083d83c8d2f65976b69f8759e57f09,ef21bb2f061db0f11115db490e609938d2b0fca3c92f89cf72d7bab33239fc23,31c04d458de901eb0373d5bb403e2a800d7d2e6dd190c414d7b20b3bde1e77f4,627b6ffa7c9fb3721888ac30e239697cbe45e396e51a77adabd19839fc600944,6fb89e1e53130028ce7509850d33c8011b37c016ab0f009f27cc929683e3dbdd,True,0.9921875,1.966142910066992,0.14994705689605325,2.1160899669630453,2.1230868049897254,True,True,True,,
HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|alpha_renamed_auxiliary|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226,4,HumanEval/4,medium,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,16,1,64,ok,True,12,16,b26038d68f1a87336220eb9c195a17ccda67d8d074c2d2d93ac9bcb88709b0d4,96952596b161e46778a0db3aa2f24b3c2f083d83c8d2f65976b69f8759e57f09,ef21bb2f061db0f11115db490e609938d2b0fca3c92f89cf72d7bab33239fc23,31c04d458de901eb0373d5bb403e2a800d7d2e6dd190c414d7b20b3bde1e77f4,627b6ffa7c9fb3721888ac30e239697cbe45e396e51a77adabd19839fc600944,6fb89e1e53130028ce7509850d33c8011b37c016ab0f009f27cc929683e3dbdd,True,0.9921875,1.9773586769588292,0.1483638508943841,2.1257225278532133,2.134530626004562,True,True,True,,
HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|alpha_renamed_auxiliary|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226,4,HumanEval/4,medium,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,32,0,64,ok,True,12,32,0983abe1f42906bc894e7fa40ad73024a84c8166214b2e8ae40aeb8268cf6583,56875606c452d4737a5d04a7e919588f5a327df9370e3a543dc505abe1b7f86c,ef21bb2f061db0f11115db490e609938d2b0fca3c92f89cf72d7bab33239fc23,9f64f8e057fe7ea386d3230d04202293e9c74222ef70734d52a5bc43cde91520,89f351bdce5344c1ee1c085a638445adde1f9be2657214f554357672bc44aacf,6fb89e1e53130028ce7509850d33c8011b37c016ab0f009f27cc929683e3dbdd,True,0.98046875,1.98244078096468,0.12343782221432775,2.1058786031790078,2.1160132830264047,True,True,True,,
HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|alpha_renamed_auxiliary|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226,4,HumanEval/4,medium,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,32,1,64,ok,True,12,32,0983abe1f42906bc894e7fa40ad73024a84c8166214b2e8ae40aeb8268cf6583,56875606c452d4737a5d04a7e919588f5a327df9370e3a543dc505abe1b7f86c,ef21bb2f061db0f11115db490e609938d2b0fca3c92f89cf72d7bab33239fc23,9f64f8e057fe7ea386d3230d04202293e9c74222ef70734d52a5bc43cde91520,89f351bdce5344c1ee1c085a638445adde1f9be2657214f554357672bc44aacf,6fb89e1e53130028ce7509850d33c8011b37c016ab0f009f27cc929683e3dbdd,True,0.98046875,1.990027750027366,0.14278756792191416,2.13281531794928,2.1401249010814354,True,True,True,,
HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|alpha_renamed_auxiliary|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226,4,HumanEval/4,medium,alpha_renamed_auxiliary,metamorphic_auxiliary_only,False,64,0,64,ok,True,12,64,51066a53b4fbfe65473a8407e015fca2b143fbc116c93c4434326582202ee7ed,3ade2a56e82eeb98408861aa432e24ffac5b2376d84775d7f15d5bb68e6ac75e,ef21bb2f061db0f11115db490e609938d2b0fca3c92f89cf72d7bab33239fc23,dc3370bc887ec3f8b520c3f4a681051e743e81deff28ca3cba58dd1ed3279527,3c2bb8e2d815a28407f08af5c18edcaa83548a65f77372e800a5471788f4909f,6fb89e1e53130028ce7509850d33c8011b37c016ab0f009f27cc929683e3dbdd,True,0.97265625,2.187410129001364,0.12072061793878675,2.308130746940151,2.3158455030061305,True,True,True,,
